ingredient_name,drug_concept_id,drug_concept_name,concept_class_id,vocabulary_id,dose_form
labetalol,40968884,Labetalol 100 MG Oral Tablet [Trandate] Box of 25,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,40998703,Nifedipine 10 MG Oral Tablet [Nifedipin Basics] Box of 100,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,35868160,nifedipine 20 MG Oral Tablet [Naxintong],Branded Drug,RxNorm Extension,Oral Tablet
nifedipine,40936233,Nifedipine 20 MG Oral Tablet [Nifreal] Box of 100,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,40904928,Nifedipine 10 MG Oral Tablet [Nifical] Box of 50,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41123704,Nifedipine 20 MG Oral Tablet [Nifecor] Box of 20,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41029731,Nifedipine 10 MG Oral Tablet [Nifedipin Basics],Branded Drug,RxNorm Extension,Oral Tablet
nifedipine,41258886,Nifedipine 20 MG Oral Tablet [Nifehexal] Box of 400 by Novartis,Marketed Product,RxNorm Extension,Oral Tablet
labetalol,36267345,Labetalol 200 MG Delayed Release Oral Tablet Box of 75,Clinical Drug Box,RxNorm Extension,Delayed Release Oral Tablet
nifedipine,35747324,Nifedipine 30 MG Delayed Release Oral Tablet [Hypolar] Box of 28 by Sandoz,Marketed Product,RxNorm Extension,Delayed Release Oral Tablet
labetalol,35767526,Labetalol 200 MG Delayed Release Oral Tablet Box of 56 by Waymade,Marketed Product,RxNorm Extension,Delayed Release Oral Tablet
nifedipine,35154106,Nifedipine 0.02 MG/MG Oral Granules [Sepamit],Branded Drug,RxNorm Extension,Oral Granules
nifedipine,21172614,Nifedipine 10 MG Extended Release Oral Tablet Box of 56 by Ennogen,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21123311,Nifedipine 10 MG Extended Release Oral Tablet by A A H,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41387643,30 ML Nifedipine 0.667 MG/ML Oral Solution [Pidilat] Box of 5,Quant Branded Box,RxNorm Extension,Oral Solution
nifedipine,35751462,Nifedipine 10 MG Extended Release Oral Capsule by Waymade,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,44069764,Nifedipine Extended Release Oral Tablet [Apo-Nifed],Branded Drug Form,RxNorm Extension,Extended Release Oral Tablet
nifedipine,44030837,Nifedipine Extended Release Oral Tablet [Nifedipine Er],Branded Drug Form,RxNorm Extension,Extended Release Oral Tablet
nifedipine,43217492,Nifedipine 20 MG Extended Release Oral Tablet [NIFEDIPINE RPG],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,36783387,Nifedipine 60 MG Extended Release Oral Tablet [NIFEDIPINE EG] Box of 98,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,36066796,nifedipine 60 MG Extended Release Oral Tablet [Adalat LA] Box of 28 by Pilsco,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41386338,30 ML Nifedipine 0.667 MG/ML Oral Solution [Aprical] Box of 10 by Shire,Marketed Product,RxNorm Extension,Oral Solution
nifedipine,43151597,Nifedipine 30 MG Extended Release Oral Tablet [NIFEDIPINE RANBAXY],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,43184628,Nifedipine 30 MG Extended Release Oral Tablet [NIFEDIPINE EG] Box of 90,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41029741,Nifedipine 20 MG Extended Release Oral Capsule [Nife Klast] Box of 100,Branded Drug Box,RxNorm Extension,Extended Release Oral Capsule
nifedipine,35130187,Nifedipine 20 MG Extended Release Oral Tablet by Sawai Seiyaku,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,36066807,nifedipine 10 MG Oral Capsule Box of 84 by DE,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,44114362,Nifedipine 5 MG Oral Capsule [Novo-Nifedin] by Novopharm,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,35142155,Nifedipine 40 MG Extended Release Oral Tablet by Nipro,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41279324,Nifedipine 40 MG Extended Release Oral Tablet [Duranifin] Box of 500,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40998695,Nifedipine 10 MG Oral Capsule [Nife Puren] Box of 50,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,35148285,Nifedipine 20 MG Extended Release Oral Tablet by Tsuruhara Seiyaku,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,43639368,Nifedipine 20 MG Extended Release Oral Tablet [Nife-Ct],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41197021,Nifedipine 20 MG Extended Release Oral Tablet [Dignokonstant] Box of 20 by Daiichi Sankyo,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41123703,Nifedipine 20 MG Extended Release Oral Tablet [Nifedipin Al] Box of 30,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41009149,Nifedipine 10 MG Extended Release Oral Tablet [Pidilat] Box of 50 by Mylan,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40884503,Nifedipine 10 MG Extended Release Oral Tablet [Duranifin] Box of 50 by Mylan,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41102936,Nifedipine 40 MG Extended Release Oral Tablet [Cisday] Box of 50 by Kytta Siegfried,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41134372,Nifedipine 20 MG Extended Release Oral Tablet [Nifedipin Pb] Box of 100 by Docpharm,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40874000,Nifedipine 10 MG Extended Release Oral Tablet [Mtw Nifedipin] Box of 50,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41258901,Nifedipine 20 MG Extended Release Oral Tablet [Adalat] Box of 50 by Gerke,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
labetalol,21076016,Labetalol 400 MG Oral Tablet Box of 56 by Sigma-Tau,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41102947,Nifedipine 10 MG Oral Capsule [Pidilat] Box of 20 by Mylan,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,35831269,nifedipine 10 MG Extended Release Oral Tablet by Tsuruhara,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21133168,Nifedipine 20 MG Extended Release Oral Tablet [Adipin],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40977826,Nifedipine 20 MG Extended Release Oral Tablet Box of 100 by Ratiopharm,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41248579,Nifedipine 5 MG Oral Capsule [Nifedipin Heumann] Box of 30,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,40967365,Nifedipine 5 MG Oral Capsule [Nife-Ct] Box of 50,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,40825963,Nifedipine 10 MG Oral Capsule [Nife Isis] Box of 30 by Puren,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41123677,Nifedipine 5 MG Oral Capsule [Nifelat] Box of 50,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,41009166,Nifedipine 5 MG Oral Capsule [Nife-Ct] Box of 100 by AbZ-Pharma,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,35868171,nifedipine Oral Tablet [Baixintong],Branded Drug Form,RxNorm Extension,Oral Tablet
nifedipine,41385069,30 ML Nifedipine 0.667 MG/ML Oral Solution [Pidilat],Quant Branded Drug,RxNorm Extension,Oral Solution
nifedipine,35868152,nifedipine 60 MG Oral Tablet [Baixintong],Branded Drug,RxNorm Extension,Oral Tablet
nifedipine,41165612,Nifedipine 10 MG Oral Tablet [Adalat] Box of 50 by Bayer,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41134341,Nifedipine 60 MG Oral Tablet [Aprical] Box of 30 by Shire,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41385070,30 ML Nifedipine 0.667 MG/ML Oral Solution [Aprical] Box of 10,Quant Branded Box,RxNorm Extension,Oral Solution
nifedipine,21157214,30 ML Nifedipine 20 MG/ML Oral Solution [Nifedipin-ratiopharm],Quant Branded Drug,RxNorm Extension,Oral Solution
nifedipine,40842814,Nifedipine 30 MG Oral Tablet [Nife-Ct] Box of 100,Branded Drug Box,RxNorm Extension,Oral Tablet
labetalol,21056247,Labetalol 50 MG Oral Tablet Box of 56,Clinical Drug Box,RxNorm Extension,Oral Tablet
nifedipine,40998727,Nifedipine 20 MG Oral Tablet [Nifecor],Branded Drug,RxNorm Extension,Oral Tablet
labetalol,21076014,Labetalol 400 MG Oral Tablet by Kent,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41134382,Nifedipine 20 MG Oral Tablet [Adalat] Box of 30 by Mtk,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41155120,Nifedipine 40 MG Oral Tablet [Cordicant],Branded Drug,RxNorm Extension,Oral Tablet
nifedipine,40915444,Nifedipine 40 MG Oral Tablet [Nifehexal] Box of 20 by Novartis,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,40904930,Nifedipine 10 MG Oral Tablet [Duranifin] Box of 100,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41258887,Nifedipine 20 MG Oral Tablet [Nifedipin Verla] Box of 20 by Verla,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,40853299,Nifedipine 20 MG Oral Tablet [Nifsigma] Box of 30 by Sigma-Tau,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41029752,Nifedipine 20 MG Oral Tablet [Dignokonstant],Branded Drug,RxNorm Extension,Oral Tablet
nifedipine,41144255,Nifedipine Oral Tablet [Nife Basf],Branded Drug Form,RxNorm Extension,Oral Tablet
nifedipine,35766859,Nifedipine 30 MG Delayed Release Oral Tablet [Neozipine XL] Box of 28,Branded Drug Box,RxNorm Extension,Delayed Release Oral Tablet
labetalol,35771863,Labetalol 200 MG Delayed Release Oral Tablet [Trandate] Box of 56 by Focus,Marketed Product,RxNorm Extension,Delayed Release Oral Tablet
nifedipine,35746060,Nifedipine 30 MG Delayed Release Oral Tablet [Adalat LA] Box of 28,Branded Drug Box,RxNorm Extension,Delayed Release Oral Tablet
nifedipine,35743125,Nifedipine 30 MG Delayed Release Oral Tablet [Valni] by Zentiva,Marketed Product,RxNorm Extension,Delayed Release Oral Tablet
labetalol,41272168,Labetalol 200 MG Delayed Release Oral Tablet Box of 250,Clinical Drug Box,RxNorm Extension,Delayed Release Oral Tablet
nifedipine,21172596,Nifedipine 20 MG Extended Release Oral Capsule [Coracten SR] by UCB,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,21035081,Nifedipine 20 MG Extended Release Oral Capsule [Coracten SR] Box of 60 by UCB,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
labetalol,21156267,1 ML Labetalol 20 MG/ML Oral Suspension,Quant Clinical Drug,RxNorm Extension,Oral Suspension
nifedipine,21093962,Nifedipine 20 MG Extended Release Oral Tablet [Adalat LA] Box of 14 by Sigma-Tau,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41049946,Nifedipine Extended Release Oral Capsule [Nifedipin Al],Branded Drug Form,RxNorm Extension,Extended Release Oral Capsule
nifedipine,36879986,Nifedipine 60 MG Extended Release Oral Tablet Box of 30,Clinical Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40915480,Nifedipine 20 MG Extended Release Oral Capsule [Corotrend] Box of 50 by Kytta Siegfried,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,41321301,Nifedipine 20 MG Oral Capsule [Nifehexal] Box of 30 by Novartis,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41165625,Nifedipine 20 MG Extended Release Oral Tablet [Nifsigma] Box of 30 by Sigma-Tau,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,35145969,1 ML Nifedipine 10 MG/ML Oral Granules [Sepamit],Quant Branded Drug,RxNorm Extension,Oral Granules
nifedipine,41029751,Nifedipine 20 MG Extended Release Oral Tablet [Duranifin],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41018679,Nifedipine Extended Release Oral Tablet [Dignokonstant],Branded Drug Form,RxNorm Extension,Extended Release Oral Tablet
nifedipine,44073032,Nifedipine 30 MG Extended Release Oral Tablet [Pms-Nifedipine],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41217559,Nifedipine 20 MG Extended Release Oral Capsule [Corotrend] Box of 1000,Branded Drug Box,RxNorm Extension,Extended Release Oral Capsule
nifedipine,43267490,Nifedipine 60 MG Extended Release Oral Tablet [Adalat] Box of 30,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,35743121,Nifedipine 10 MG Extended Release Oral Capsule [Adalat] Box of 50 by Waymade,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,40967359,Nifedipine 20 MG/ML Oral Solution [Aprical] Box of 20,Branded Drug Box,RxNorm Extension,Oral Solution
nifedipine,41248562,Nifedipine 10 MG Extended Release Oral Tablet [Nife Basf] Box of 30,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41134369,Nifedipine 20 MG Extended Release Oral Capsule [Jedipin] Box of 50 by Jenapharm,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,41123694,Nifedipine 20 MG Extended Release Oral Capsule [Nife Puren] Box of 50,Branded Drug Box,RxNorm Extension,Extended Release Oral Capsule
nifedipine,21103923,Nifedipine 60 MG Extended Release Oral Capsule Box of 28,Clinical Drug Box,RxNorm Extension,Extended Release Oral Capsule
nifedipine,41186205,Nifedipine 10 MG Extended Release Oral Tablet [Nifedipin Verla] Box of 30,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40725306,Nifedipine 20 MG Extended Release Oral Tablet by Kent,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,35139913,Nifedipine 10 MG Extended Release Oral Tablet [Kisalart L],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,35764014,Nifedipine 1 MG/ML Oral Suspension by Drug Tariff Special Order,Marketed Product,RxNorm Extension,Oral Suspension
nifedipine,21133195,Nifedipine 12 MG/ML Oral Suspension,Clinical Drug,RxNorm Extension,Oral Suspension
nifedipine,41165626,Nifedipine 20 MG Extended Release Oral Tablet [Nifedipin Verla] Box of 100 by Verla,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41060908,Nifedipine 20 MG Extended Release Oral Tablet [Nifsigma] Box of 100,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41134381,Nifedipine 20 MG Extended Release Oral Tablet [Adalat] Box of 50 by Mtk,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41299659,Nifedipine Oral Capsule [Jedipin],Branded Drug Form,RxNorm Extension,Oral Capsule
labetalol,21046499,Labetalol 100 MG Oral Tablet by Alliance,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,40967346,Nifedipine 10 MG Oral Capsule [Nifedipin Verla],Branded Drug,RxNorm Extension,Oral Capsule
nifedipine,36119640,nifedipine 20 MG Extended Release Oral Tablet [Dexipress] by Dexcel-Pharma,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,35139248,Nifedipine 20 MG Extended Release Oral Tablet [Nifelantern],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21074550,Nifedipine 20 MG Extended Release Oral Tablet [Kentipine] by Kent,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41217550,Nifedipine 5 MG Oral Capsule [Adalat] Box of 50,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,41029728,Nifedipine 10 MG Oral Capsule [Adalate] Box of 1800,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,41029727,Nifedipine 10 MG Oral Capsule [Aprical],Branded Drug,RxNorm Extension,Oral Capsule
nifedipine,41258866,Nifedipine 10 MG Oral Capsule [Adalat] Box of 100 by Aca Mueller,Marketed Product,RxNorm Extension,Oral Capsule
labetalol,21026827,Labetalol Oral Solution,Clinical Drug Form,RxNorm Extension,Oral Solution
nifedipine,40998690,Nifedipine 10 MG Oral Capsule [Nifelat] Box of 100,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,40977830,Nifedipine 20 MG Oral Capsule [Aprical] Box of 50 by Medice,Marketed Product,RxNorm Extension,Oral Capsule
labetalol,35887041,labetalol 200 MG Oral Tablet Box of 56 by Medihealth,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,21093981,Nifedipine 5 MG Oral Capsule by TEVA,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,21084232,Nifedipine 10 MG Oral Capsule Box of 100 by Ivax,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,43845128,30 ML Nifedipine 20 MG/ML Oral Solution [Nifedipin-ratiopharm] Box of 30,Quant Branded Box,RxNorm Extension,Oral Solution
nifedipine,41197025,Nifedipine 20 MG Oral Tablet Box of 100 by GDS,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,21074559,Nifedipine 10 MG Oral Capsule [Adalat] by Waymade,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41289972,Nifedipine 10 MG Oral Tablet [Nifecor] Box of 20 by 3M,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,40821599,Nifedipine 10 MG Oral Capsule [Adalat] Box of 42 by Eurim-Pharm,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,40853275,Nifedipine 10 MG Oral Tablet Box of 100 by Novartis,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,43739254,100 MG Nifedipine 0.0499 MG/MG Oral Solution,Quant Clinical Drug,RxNorm Extension,Oral Solution
nifedipine,41123712,Nifedipine 20 MG Oral Tablet [Cordicant],Branded Drug,RxNorm Extension,Oral Tablet
nifedipine,41258854,Nifedipine 10 MG Oral Tablet [Nifedipin Verla] Box of 50 by Verla,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41155171,Nifedipine 20 MG Oral Tablet [Nife Wolff] Box of 50,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41123706,Nifedipine 20 MG Oral Tablet [Nife Basf],Branded Drug,RxNorm Extension,Oral Tablet
nifedipine,40967380,Nifedipine 20 MG Oral Tablet [Nifedipin Al] Box of 98,Branded Drug Box,RxNorm Extension,Oral Tablet
labetalol,40727607,Labetalol 200 MG Oral Tablet [Trandate] Box of 56 by RPH,Marketed Product,RxNorm Extension,Oral Tablet
labetalol,21046502,Labetalol 100 MG Oral Tablet Box of 56 by Kent,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41040254,Nifedipine 40 MG Oral Tablet [Nifedipin Stada] Box of 20 by Stada,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,40915491,Nifedipine 20 MG Oral Tablet [Adalat] Box of 100 by Emra-Med,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,40842796,Nifedipine 10 MG Oral Tablet [Nifical],Branded Drug,RxNorm Extension,Oral Tablet
labetalol,36783895,Labetalol 100 MG Delayed Release Oral Tablet Box of 75,Clinical Drug Box,RxNorm Extension,Delayed Release Oral Tablet
nifedipine,35768201,Nifedipine 30 MG Delayed Release Oral Tablet [Nimodrel XL] by Zurich,Marketed Product,RxNorm Extension,Delayed Release Oral Tablet
nifedipine,35759814,Nifedipine 30 MG Delayed Release Oral Tablet [Valni] Box of 28 by Zentiva,Marketed Product,RxNorm Extension,Delayed Release Oral Tablet
labetalol,36270512,Labetalol 200 MG Delayed Release Oral Tablet [Trandate] Box of 75,Branded Drug Box,RxNorm Extension,Delayed Release Oral Tablet
nifedipine,35745406,Nifedipine Delayed Release Oral Tablet [Valni],Branded Drug Form,RxNorm Extension,Delayed Release Oral Tablet
labetalol,43196085,Labetalol 200 MG Delayed Release Oral Tablet Box of 30,Clinical Drug Box,RxNorm Extension,Delayed Release Oral Tablet
